indicator,order,level,outcome,eng_var,top_var,term,estimate,std_error,t_value,pvalue,lower,upper,status,model_fe_type,n,r2
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,english_first:post_gpt,-0.01976481018205664,0.002642762004696208,-7.478846050811395,8.43769498715119e-14,-0.024945443789648247,-0.014584176574465035,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,english_first:post_gpt:first_senior_15,-0.006881792397451888,0.0012205563010505077,-5.638242489534379,1.7863565515696678e-08,-0.009274461499680345,-0.00448912329522343,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,first_senior_15,-0.001210613049816793,0.00032875955842115657,-3.6823660903752047,0.00023285770303127507,-0.0018550838020627578,-0.0005661422975708282,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,log_paper_authors_count,-0.005560617836206283,0.0007991014762461191,-6.958587865871546,3.7556624477019795e-12,-0.007127104699707484,-0.0039941309727050825,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,log_paper_ref_count,0.034144393187070875,0.0013494841927527393,25.301810403144913,0.0,0.03149898540935003,0.036789800964791716,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,log_sentences_count,-0.03195054134793216,0.0015448396500069848,-20.682108559155445,0.0,-0.034978906442838326,-0.028922176253025997,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,post_gpt,0.0785526732799982,0.001722782115219941,45.59640629306723,0.0,0.07517548573575236,0.08192986082424403,success,journal + subfield,1978736,0.193184288548908
age,first,15,ai_use_intro_discussion,english_first,first_senior_15,post_gpt:first_senior_15,-0.0017077346641853027,0.0009245746328591336,-1.8470490142092075,0.06478312854086443,-0.0035201878503613713,0.00010471852199076589,success,journal + subfield,1978736,0.193184288548908
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,english_first,0.017186444022330757,0.0014194641163485296,12.10769883112062,0.0,0.014403853878815038,0.019969034165846476,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,english_first:first_senior_20,-0.0017331558757577897,0.0006148677586700334,-2.818745740558307,0.00483499755119321,-0.002938487483042143,-0.0005278242684734367,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,english_first:post_gpt,-0.020686496075610482,0.0025883256630556658,-7.992230796486751,1.5543122344752192e-15,-0.025760417561385522,-0.015612574589835441,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,english_first:post_gpt:first_senior_20,-0.006023639648412249,0.0011400208005685098,-5.2837980196575,1.3043460733719314e-07,-0.008258434178636177,-0.0037888451181883214,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,first_senior_20,-0.000989627623561186,0.0003051995622695594,-3.242559118374894,0.001190285596563756,-0.001587913472421678,-0.00039134177470069413,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,log_paper_authors_count,-0.005582800957332775,0.0007973840795810885,-7.001395062045558,2.7751134723530413e-12,-0.007145921190443267,-0.004019680724222284,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,log_paper_ref_count,0.03414398441181645,0.0013492082348273262,25.306682490109655,0.0,0.031499117597262226,0.03678885122637068,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,log_sentences_count,-0.03194725518291107,0.0015457025747952768,-20.668436285125797,0.0,-0.03497731187817743,-0.02891719848764471,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,post_gpt,0.07895425605058201,0.0017330732034739637,45.55736935538405,0.0,0.07555689477991936,0.08235161732124466,success,journal + subfield,1978736,0.19322354752678372
age,first,20,ai_use_intro_discussion,english_first,first_senior_20,post_gpt:first_senior_20,-0.0034917814113405057,0.0009403281560879782,-3.7133647320178835,0.00020614633338222887,-0.005335116391538245,-0.0016484464311427658,success,journal + subfield,1978736,0.19322354752678372
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,english_last,0.016365099974382902,0.0028837856757429835,5.674866933433453,1.4454901275939847e-08,0.010711970983050118,0.022018228965715685,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,english_last:last_senior_10,-0.00010052608324336488,0.0024851147146145356,-0.040451284865116344,0.9677345397271988,-0.004972134316180302,0.004771082149693573,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,english_last:post_gpt,-0.018249691287133232,0.005892147063766868,-3.09729052748153,0.001960993424767077,-0.029800156936351428,-0.006699225637915036,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,english_last:post_gpt:last_senior_10,-0.0037960770239938548,0.004631378195271297,-0.8196430660466691,0.4124485334475323,-0.012875038253929626,0.005282884205941915,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,last_senior_10,-0.002490927656380559,0.0008932031858135629,-2.7887581414207885,0.005305864910762681,-0.0042418874684590074,-0.0007399678443021107,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,log_paper_authors_count,-0.004913888290560664,0.0008629896795517599,-5.694029033015732,1.2928747628038195e-08,-0.006605620106045916,-0.0032221564750754116,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,log_paper_ref_count,0.03463942795746469,0.0013400009448971597,25.85030114297654,0.0,0.03201260369180224,0.03726625222312714,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,log_sentences_count,-0.03215492967952835,0.001549623758829878,-20.75015273630585,0.0,-0.03519268074070673,-0.02911717861834997,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,post_gpt,0.09961680141811108,0.0031749977574518206,31.375392686280573,0.0,0.09339280494672174,0.10584079788950042,success,journal + subfield,1950463,0.19440452491236293
age,last,10,ai_use_intro_discussion,english_last,last_senior_10,post_gpt:last_senior_10,-0.025096369700349938,0.0023242942175340157,-10.79741519426753,0.0,-0.029652719062943745,-0.02054002033775613,success,journal + subfield,1950463,0.19440452491236293
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,english_last,0.01768386713603066,0.0022256591242721642,7.945451728513747,2.220446049250313e-15,0.013320873649350806,0.022046860622710517,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,english_last:last_senior_15,-0.0016960067820433484,0.0018250786217131724,-0.9292787509895511,0.3527778498399037,-0.005273736207171385,0.001881722643084689,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,english_last:post_gpt,-0.019085992249622933,0.004779754547620349,-3.993090452547421,6.590928956007325e-05,-0.028455817903412436,-0.00971616659583343,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,english_last:post_gpt:last_senior_15,-0.0030777522889856622,0.0036954882815400433,-0.832840494816304,0.4049641373310666,-0.010322074263822496,0.004166569685851172,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,last_senior_15,-0.002043023380760945,0.0006200835981267834,-3.2947547507025416,0.0009901511517931283,-0.0032585827044327104,-0.0008274640570891797,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,log_paper_authors_count,-0.004815934278374815,0.0008611000096442639,-5.592769973797081,2.3221865319555945e-08,-0.006503961745153445,-0.003127906811596186,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,log_paper_ref_count,0.03453479328578705,0.0013364396236614198,25.84089297739668,0.0,0.03191495033239567,0.037154636239178425,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,log_sentences_count,-0.03214084103401534,0.0015464601462562854,-20.783491324896282,0.0,-0.035172390417271694,-0.02910929165075899,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,post_gpt,0.09518450385727585,0.002726561273570782,34.9100916161035,0.0,0.08983958425665503,0.10052942345789667,success,journal + subfield,1950463,0.1950674112439459
age,last,15,ai_use_intro_discussion,english_last,last_senior_15,post_gpt:last_senior_15,-0.022378585858042865,0.0019121194896886701,-11.703549897755883,0.0,-0.026126942822631262,-0.01863022889345447,success,journal + subfield,1950463,0.1950674112439459
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,english_last,0.017883476183300287,0.001730045884829105,10.336995301755726,0.0,0.014492040880001052,0.02127491148659952,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,english_last:last_senior_20,-0.0023104950378305266,0.0012766857556842453,-1.8097601759425965,0.07037741188704172,-0.0048132015735444685,0.0001922114978834149,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,english_last:post_gpt,-0.021581653518959496,0.003883186752527834,-5.557717126252172,2.8375735316998885e-08,-0.02919392366584505,-0.013969383372073941,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,english_last:post_gpt:last_senior_20,0.0005295901801307784,0.002839048904694766,0.18653788571765237,0.8520285732992678,-0.005035840637402686,0.0060950209976642425,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,last_senior_20,-0.0014390690424387492,0.00048167146280091253,-2.987656844087428,0.002821354199336268,-0.0023832969486807633,-0.0004948411361967352,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,log_paper_authors_count,-0.00483003390696057,0.000858644079441491,-5.625187458466246,1.9272420326288398e-08,-0.006513246976349418,-0.0031468208375717214,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,log_paper_ref_count,0.034435131970601364,0.001342274070939216,25.654322553147747,0.0,0.0318038516613302,0.03706641227987253,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,log_sentences_count,-0.03212034340691538,0.001546104999239548,-20.77500779229986,0.0,-0.03515119659006456,-0.029089490223766196,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,post_gpt,0.09093677452399876,0.0023450459885431874,38.77824783320833,0.0,0.0863397451485662,0.09553380389943132,success,journal + subfield,1950463,0.1952247784772132
age,last,20,ai_use_intro_discussion,english_last,last_senior_20,post_gpt:last_senior_20,-0.0206871659218846,0.0015844400449456341,-13.056452333350629,0.0,-0.023793167879121967,-0.017581163964647234,success,journal + subfield,1950463,0.1952247784772132
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,english_first,0.01672182582413598,0.0013752863156501237,12.158796051301694,0.0,0.014025837878851106,0.019417813769420856,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,english_first:first_cumulative_cits_top1,-0.004744421209616,0.0017498153353964472,-2.7113839464328846,0.0067170081769627465,-0.008174602254116098,-0.001314240165115903,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,english_first:post_gpt,-0.02197052837500832,0.002553833286047001,-8.602961084047822,0.0,-0.026976834098478893,-0.016964222651537745,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,english_first:post_gpt:first_cumulative_cits_top1,-0.01647576659561707,0.003444677195607916,-4.782963877318969,1.7634103517405464e-06,-0.023228402820581324,-0.009723130370652814,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,first_cumulative_cits_top1,-0.00242299214681872,0.0009164750756587023,-2.6438167399994286,0.00821637918056184,-0.004219567687499432,-0.0006264166061380081,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,log_paper_authors_count,-0.005680101064560414,0.0007978976186059745,-7.118834462100853,1.199262911200094e-12,-0.007244227993516542,-0.004115974135604286,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,log_paper_ref_count,0.03426818775766671,0.0013458526629833805,25.46206483085874,0.0,0.031629898905197816,0.03690647661013561,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,log_sentences_count,-0.031902804461353414,0.001548029791987934,-20.608650186495943,0.0,-0.03493742322447871,-0.02886818569822812,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,post_gpt,0.07790065302588531,0.0016886028927845433,46.133198846666325,0.0,0.074590467363805,0.08121083868796562,success,journal + subfield,1978736,0.1931222696617737
cit,first,1,ai_use_intro_discussion,english_first,first_cumulative_cits_top1,post_gpt:first_cumulative_cits_top1,-0.008362438437536696,0.0019542749945841713,-4.279048987840142,1.9024874295281435e-05,-0.01219342386014666,-0.004531453014926731,success,journal + subfield,1978736,0.1931222696617737
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,english_first,0.016705563091081583,0.0014027689710812744,11.908991028084044,0.0,0.013955700612978591,0.019455425569184576,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,english_first:first_cumulative_cits_top5,-0.0009270356265525538,0.0010778349005953357,-0.8600905630727964,0.3897692187579016,-0.003039926495853981,0.001185855242748873,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,english_first:post_gpt,-0.021263780054703023,0.0026204455015152004,-8.11456679500025,4.440892098500626e-16,-0.026400666391001183,-0.016126893718404863,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,english_first:post_gpt:first_cumulative_cits_top5,-0.010201398366005466,0.0021157678210784476,-4.821605785083553,1.4547942870368757e-06,-0.014348959841560986,-0.006053836890449946,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,first_cumulative_cits_top5,-0.001281715497946621,0.0004637598760522032,-2.7637481466860327,0.005729427200139803,-0.00219082876484662,-0.0003726022310466216,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,log_paper_authors_count,-0.005642341081383386,0.0007969604838867103,-7.079825405980175,1.5869527913991988e-12,-0.007204630935486449,-0.0040800512272803225,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,log_paper_ref_count,0.03426695112337881,0.0013450124344554413,25.477051546555078,0.0,0.031630309379556916,0.036903592867200706,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,log_sentences_count,-0.03195540004303364,0.0015491631375883492,-20.627524156545594,0.0,-0.03499224051522547,-0.02891855957084181,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,post_gpt,0.07819277941488648,0.001682990613006776,46.46061529433596,0.0,0.0748935955627233,0.08149196326704965,success,journal + subfield,1978736,0.19316631840872367
cit,first,5,ai_use_intro_discussion,english_first,first_cumulative_cits_top5,post_gpt:first_cumulative_cits_top5,-0.005396114633840475,0.001034957887659616,-5.213849469801023,1.9037487319906177e-07,-0.007424953252574805,-0.0033672760151061457,success,journal + subfield,1978736,0.19316631840872367
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,english_first,0.01658320601829256,0.0014112284597627943,11.750901070319927,0.0,0.013816760317300544,0.01934965171928458,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,english_first:first_cumulative_cits_top10,-1.3402248834569266e-05,0.0009043668072717618,-0.014819483341057536,0.9881766273475843,-0.0017862418261467847,0.001759437328477646,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,english_first:post_gpt,-0.020792651948771543,0.002746684105019416,-7.570092210740253,4.218847493575595e-14,-0.02617700512117799,-0.015408298776365095,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,english_first:post_gpt:first_cumulative_cits_top10,-0.007624437035234495,0.0020765770142853516,-3.6716370174493265,0.00024283637715782902,-0.011695172368133146,-0.003553701702335845,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,first_cumulative_cits_top10,-0.0002519554692933465,0.0003239771808361794,-0.7776951100168655,0.43677562992222607,-0.0008870512774479029,0.00038314033886120995,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,log_paper_authors_count,-0.005603690499759249,0.0007984951822592683,-7.0178137880608435,2.4700241851860483e-12,-0.007168988838906468,-0.004038392160612031,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,log_paper_ref_count,0.03427071888609224,0.0013460392849057202,25.460415063957544,0.0,0.031632064196744705,0.036909373575439774,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,log_sentences_count,-0.03196572117207026,0.001549143741824659,-20.634444893034548,0.0,-0.035002523622546536,-0.028928918721593987,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,post_gpt,0.07870719529354202,0.0016797820878864513,46.855598628613556,0.0,0.07541430114625565,0.08200008944082839,success,journal + subfield,1978736,0.19319315378897894
cit,first,10,ai_use_intro_discussion,english_first,first_cumulative_cits_top10,post_gpt:first_cumulative_cits_top10,-0.005961631388092021,0.0008247706480092435,-7.228229329549573,5.422329252269265e-13,-0.007578437793677895,-0.004344824982506148,success,journal + subfield,1978736,0.19319315378897894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,english_first,0.01615470704722818,0.0014402638904269223,11.216491057371167,0.0,0.01333134289211802,0.018978071202338343,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,english_first:first_cumulative_cits_top20,0.0012296236133544874,0.0009179519042956072,1.3395294542125737,0.18044280533645352,-0.0005698469697308782,0.003029094196439853,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,english_first:post_gpt,-0.020179374244242144,0.003043245434189609,-6.630873086191204,3.591282826675979e-11,-0.026145079648094705,-0.014213668840389583,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,english_first:post_gpt:first_cumulative_cits_top20,-0.006043394906320119,0.00223714686123237,-2.7013849698678314,0.006922129185052306,-0.0104288969658409,-0.0016578928467993383,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,first_cumulative_cits_top20,-0.00026709888225262443,0.0002559683240117697,-1.0434841236071966,0.29676094826774024,-0.0007688762271281071,0.00023467846262285825,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,log_paper_authors_count,-0.00557586570814815,0.0007986206184934002,-6.981870463934471,3.1863400806741993e-12,-0.0071414099412385225,-0.004010321475057777,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,log_paper_ref_count,0.03426984535539206,0.0013466184041511472,25.448817014345178,0.0,0.03163005541261636,0.036909635298167764,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,log_sentences_count,-0.03196276173090887,0.001546865370825661,-20.66292408747136,0.0,-0.034995097867223296,-0.02893042559459444,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,post_gpt,0.07950510466021023,0.0017121050791110148,46.43704736948276,0.0,0.07614884741994071,0.08286136190047974,success,journal + subfield,1978736,0.193190347818894
cit,first,20,ai_use_intro_discussion,english_first,first_cumulative_cits_top20,post_gpt:first_cumulative_cits_top20,-0.0054660376511776266,0.0006521836483935546,-8.381132622140187,0.0,-0.006744519981854901,-0.004187555320500352,success,journal + subfield,1978736,0.193190347818894
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,english_last,0.016155660377152603,0.0013481886707440442,11.983234044116797,0.0,0.013512785587781873,0.01879853516652333,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,english_last:last_cumulative_cits_top1,-0.001746976497682905,0.0010363737325415534,-1.6856626551106264,0.09190697898377542,-0.003778595713551631,0.0002846427181858208,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,english_last:post_gpt,-0.02051199288697592,0.0026317831508697975,-7.793952507142071,7.549516567451064e-15,-0.025671117489829788,-0.015352868284122051,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,english_last:post_gpt:last_cumulative_cits_top1,0.00040723028346069704,0.0025124691748946368,0.16208369341596984,0.871244794948933,-0.004518001314677213,0.005332461881598608,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,last_cumulative_cits_top1,0.000428756774628917,0.0006707467200741079,0.6392230655731653,0.5226995039871474,-0.0008861182387908595,0.0017436317880486934,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,log_paper_authors_count,-0.005328700791244344,0.0008842838633579505,-6.026007045983301,1.7690235942779964e-09,-0.0070621759196373875,-0.0035952256628513004,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,log_paper_ref_count,0.03455380293609192,0.0013537179984394656,25.52511156380039,0.0,0.03190008892140688,0.03720751695077696,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,log_sentences_count,-0.032193367795389435,0.0015582885052829734,-20.659439947253777,0.0,-0.03524810449103731,-0.029138631099741557,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,post_gpt,0.0786079216936457,0.001690768512083971,46.49242112792652,0.0,0.07529348242248456,0.08192236096480683,success,journal + subfield,1950463,0.19301706133096264
cit,last,1,ai_use_intro_discussion,english_last,last_cumulative_cits_top1,post_gpt:last_cumulative_cits_top1,-0.02071476151101566,0.0013705098539720263,-15.114638870329838,0.0,-0.023401392855905877,-0.01802813016612544,success,journal + subfield,1950463,0.19301706133096264
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,english_last,0.015576222377495572,0.0014894570159363187,10.45765148697754,0.0,0.012656417098982893,0.018496027656008253,success,journal + subfield,1950463,0.19466084700336195
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,english_last:last_cumulative_cits_top5,0.0006409767571143604,0.0011118368447943288,0.5765025328270447,0.5642947669457588,-0.0015385739472976163,0.0028205274615263373,success,journal + subfield,1950463,0.19466084700336195
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,english_last:post_gpt,-0.018840514507570013,0.0032229372178037793,-5.845759080720967,5.277728920560776e-09,-0.025158487433390102,-0.012522541581749922,success,journal + subfield,1950463,0.19466084700336195
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,english_last:post_gpt:last_cumulative_cits_top5,0.0011093373675033,0.002872420830514536,0.38620293924848914,0.699358540379535,-0.004521512944597749,0.00674018767960435,success,journal + subfield,1950463,0.19466084700336195
